0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573,5.573
5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574,5.574
5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575,5.575
5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005,5.5760000000000005
5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577,5.577
5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578,5.578
5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579,5.579
5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58
5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581,5.581
5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582,5.582
5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583,5.583
5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005,5.5840000000000005
5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585,5.585
5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586,5.586
5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587,5.587
5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588,5.588
5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589,5.589
5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59
5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591,5.591
5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005,5.5920000000000005
5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593,5.593
5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594,5.594
5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595,5.595
5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596,5.596
5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597,5.597
5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598,5.598
