0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41
5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005,5.4110000000000005
5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412,5.412
5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413,5.413
5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414,5.414
5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415,5.415
5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416,5.416
5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417,5.417
5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418,5.418
5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005,5.4190000000000005
5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42,5.42
5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421,5.421
5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422,5.422
5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423,5.423
5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424,5.424
5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425,5.425
5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426
5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005,5.4270000000000005
5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428,5.428
5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429,5.429
5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43,5.43
5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431,5.431
5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432,5.432
5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433,5.433
5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434,5.434
5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005,5.4350000000000005
5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436,5.436
